Created_Time,Tweet_text
Fri Jun 07 07:01:43 +0000 2019,"“Mueller’s report was pure, political garbage!” @SeanHannity https://t.co/lRjtoPTiO8"
Fri Jun 07 06:49:32 +0000 2019,John Solomon: Factual errors and major omissions in the Mueller Report show that it is totally biased against Trump.
Thu Jun 06 19:04:14 +0000 2019,#DDay75thAnniversary https://t.co/GIsoLML4NP
Thu Jun 06 18:06:50 +0000 2019,Just signed Disaster Aid Bill to help Americans who have been hit by recent catastrophic storms. So important for o… https://t.co/LP0G1lVKZk
Thu Jun 06 17:55:38 +0000 2019,"To the men who sit behind me, and to the boys who rest in the field before me: your example will never grow old. Yo… https://t.co/6vsql6p26N"
Thu Jun 06 17:36:28 +0000 2019,"Today, we remember those who fell, and we honor all who fought, here in Normandy. They won back this ground for civ… https://t.co/Oq9h32zoGy"
Thu Jun 06 16:36:32 +0000 2019,So sorry to hear about the terrible accident involving our GREAT West Point Cadets. We mourn the loss of life and p… https://t.co/jALcSNtE9V
Thu Jun 06 11:50:25 +0000 2019,#DDay75thAnniversary https://t.co/0fYfpvUghk
Thu Jun 06 07:38:28 +0000 2019,Heading over to Normandy to celebrate some of the bravest that ever lived. We are eternally grateful!… https://t.co/a0CNWzUvaU
Thu Jun 06 05:57:16 +0000 2019,A big and beautiful day today!
Thu Jun 06 05:55:49 +0000 2019,"“The President has received glowing reviews from the British Media. Here at home, not so much. MSNBC Ramps up hatef… https://t.co/ghzKprKIE9"
Thu Jun 06 05:40:23 +0000 2019,#DDay75thAnniversary #DDay75 https://t.co/BwfVEt7gTG
Wed Jun 05 22:42:39 +0000 2019,Immigration discussions at the White House with representatives of Mexico have ended for the day. Progress is being… https://t.co/ISrRvLccBC
Wed Jun 05 12:18:50 +0000 2019,"As we approach the 75th Anniversary of D-Day, we proudly commemorate those heroic and honorable patriots who gave t… https://t.co/ST4IWC8pvg"
Wed Jun 05 08:20:14 +0000 2019,"“House Republicans support the President on Tariffs with Mexico all the way, &amp; that makes any measure the President… https://t.co/4GfkAucGSH"
Wed Jun 05 08:17:07 +0000 2019,"If the totally Corrupt Media was less corrupt, I would be up by 15 points in the polls based on our tremendous succ… https://t.co/0PfKV0mxYP"
Wed Jun 05 08:12:19 +0000 2019,"House Democrats, fresh off a Republican victory against them (in Federal Court) on the Wall,  keep asking people to… https://t.co/VZXjIBKWwD"
Wed Jun 05 08:02:27 +0000 2019,Could not have been treated more warmly in the United Kingdom by the Royal Family or the people. Our relationship h… https://t.co/eQGx1c5SmV
Wed Jun 05 07:31:34 +0000 2019,.@FLOTUS Melania and I send our deepest condolences to President Reuven Rivlin and the entire State of Israel upon… https://t.co/pVTvERZef9
Wed Jun 05 06:01:19 +0000 2019,"I kept hearing that there would be “massive” rallies against me in the UK, but it was quite the opposite. The big c… https://t.co/f4DFN5EaAD"
Wed Jun 05 05:55:19 +0000 2019,"Plagiarism charge against Sleepy Joe Biden on his ridiculous Climate Change Plan is a big problem, but the Corrupt… https://t.co/UQk7wQmVZZ"
Wed Jun 05 05:41:54 +0000 2019,#USStateVisit🇺🇸🇬🇧 https://t.co/XKa0iJRQYO
Wed Jun 05 00:30:55 +0000 2019,Washed up psycho @BetteMidler was forced to apologize for a statement she attributed to me that turned out to be to… https://t.co/G1qLRLvFZN
Wed Jun 05 00:04:58 +0000 2019,"Can you imagine Cryin’ Chuck Schumer saying out loud, for all to hear, that I am bluffing with respect to putting T… https://t.co/uszSLebT9F"
Tue Jun 04 18:09:31 +0000 2019,Just had a big victory in Federal Court over the Democrats in the House on the desperately needed Border Wall. A bi… https://t.co/AFgdWKpZcA
Tue Jun 04 14:50:13 +0000 2019,Thank you @Theresa_May!🇺🇸🇬🇧 https://t.co/zFJj47UuHO
Tue Jun 04 13:52:02 +0000 2019,https://t.co/tlGGQJahr1
Tue Jun 04 08:17:46 +0000 2019,#USStateVisit🇺🇸🇬🇧 https://t.co/8eN2bvtLLU
Mon Jun 03 18:11:26 +0000 2019,"As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to o… https://t.co/mvWvmL1k1i"
Mon Jun 03 17:44:55 +0000 2019,Russia has informed us that they have removed most of their people from Venezuela.
Mon Jun 03 17:41:37 +0000 2019,London part of trip is going really well. The Queen and the entire Royal family have been fantastic. The relationsh… https://t.co/f6H4FzhsFA
Mon Jun 03 10:50:33 +0000 2019,"I believe that if people stoped using or subscribing to @ATT, they would be forced to make big changes at @CNN, whi… https://t.co/dPeDxve94G"
Mon Jun 03 10:37:28 +0000 2019,Just arrived in the United Kingdom. The only problem is that @CNN is the primary source of news available from the… https://t.co/1dCBJ0DIua
Mon Jun 03 10:07:11 +0000 2019,China is subsidizing its product in order that it can continue to be sold in the USA. Many firms are leaving China… https://t.co/dDdrrITO8z
Mon Jun 03 08:54:30 +0000 2019,Thank you! 🇺🇸🇬🇧 https://t.co/hm6RXLeWpp
Mon Jun 03 07:51:18 +0000 2019,".@SadiqKhan, who by all accounts has done a terrible job as Mayor of London, has been foolishly “nasty” to the visi… https://t.co/jqKoWoh3Wk"
Mon Jun 03 01:44:41 +0000 2019,"BIG NEWS! As I promised two weeks ago, the first shipment of LNG has just left the Cameron LNG Export Facility in L… https://t.co/nM1L7wJwET"
Mon Jun 03 01:41:17 +0000 2019,"Kevin Hassett, who has done such a great job for me and the Administration, will be leaving shortly. His very talen… https://t.co/3o4wlIx6AM"
Sun Jun 02 23:49:30 +0000 2019,"Hearing word that Russia, Syria and, to a lesser extent, Iran, are bombing the hell out of Idlib Province in Syria,… https://t.co/HgAmWOATCw"
Sun Jun 02 23:43:35 +0000 2019,Democrats can’t impeach a Republican President for crimes committed by Democrats. The facts are “pouring” in. The G… https://t.co/gU8rH7QiFE
Sun Jun 02 18:19:47 +0000 2019,"Mexico is sending a big delegation to talk about the Border. Problem is, they’ve been “talking” for 25 years. We wa… https://t.co/tHFWpbFdUn"
Sun Jun 02 18:13:04 +0000 2019,"Peggy Noonan, the simplistic writer for Trump Haters all, is stuck in the past glory of Reagan and has no idea what… https://t.co/HVgD36scQn"
Sun Jun 02 12:44:24 +0000 2019,"I never called Meghan Markle “nasty.” Made up by the Fake News Media, and they got caught cold! Will @CNN, @nytimes… https://t.co/UCHkqIlDz7"
Sun Jun 02 12:30:10 +0000 2019,"NO COLLUSION, NO OBSTRUCTION, NO NOTHING! “What the Democrats are trying to do is the biggest sin in the impeachmen… https://t.co/EfvojvPs5P"
Sun Jun 02 11:53:25 +0000 2019,"The Wall is under construction and moving along quickly, despite all of the Radical Liberal Democrat lawsuits. What… https://t.co/SE0AWPViSQ"
Sun Jun 02 11:44:12 +0000 2019,People have been saying for years that we should talk to Mexico. The problem is that Mexico is an “abuser” of the U… https://t.co/8H72GQaji2
Sun Jun 02 11:09:50 +0000 2019,The Democrats are doing nothing on the Border to address the Humanitarian and National Security Crisis! Could be fi… https://t.co/Urv25OXr0S
Sun Jun 02 02:28:39 +0000 2019,"The Great Jerry West will be receiving our Nation’s highest civilian honor, The Presidential Medal of Freedom, for… https://t.co/dWokKhJ3S2"
Sun Jun 02 01:58:47 +0000 2019,THE TRUTH! The Witch Hunt is dead. Thank you @marcthiessen. https://t.co/myKaSEnbs7
Sat Jun 01 23:23:49 +0000 2019,We will all stick together and WIN! Thank you Franklin. https://t.co/IS7OfkmGKA
Sat Jun 01 23:14:18 +0000 2019,"Thank you so much, Franklin! https://t.co/LK7sHUGrZ7"
Sat Jun 01 22:20:56 +0000 2019,"When you are the “Piggy Bank” Nation that foreign countries have been robbing and deceiving for years, the word TAR… https://t.co/y12qxSKUsa"
Sat Jun 01 20:37:03 +0000 2019,"Washington Post got it wrong, as usual. The U.S. is charging 25% against 250 Billion Dollars of goods shipped from… https://t.co/5sLNufD7n7"
Sat Jun 01 19:50:47 +0000 2019,The United States stands ready to work with @NayibBukele to advance prosperity in El Salvador and the hemisphere. C… https://t.co/H00sUhHS74
Sat Jun 01 19:48:55 +0000 2019,"Emmet Flood, who came to the White House to help me with the Mueller Report, will be leaving service on June 14th.… https://t.co/vwF2wdWjEx"
Sat Jun 01 14:43:06 +0000 2019,"Spoke to Virginia Governor @RalphNortham last night, and the Mayor and Vice Mayor of Virginia Beach this morning, t… https://t.co/xoxPXcGBTc"
Fri May 31 20:35:41 +0000 2019,"I will be announcing my Second Term Presidential Run with First Lady Melania, Vice President Mike Pence, and Second… https://t.co/oHdYn4T4Ip"
Fri May 31 20:02:16 +0000 2019,GREAT NEWS! #MAGA https://t.co/91Yk8B11bP
Fri May 31 19:12:32 +0000 2019,As we celebrate LGBT Pride Month and recognize the outstanding contributions LGBT people have made to our great Nat… https://t.co/3rPyVD9W9H
Fri May 31 18:11:25 +0000 2019,".@SeanHannity is having a DEEP STATE SHOW tonight on Fox News at 9:00 PM (E), exposing the tremendous abuse of powe… https://t.co/tjs5WH68bM"
Fri May 31 18:08:33 +0000 2019,"Saddened to hear about the loss of John Pinto, a Navajo Code Talker in World War II, over the Memorial Day Weekend.… https://t.co/2G3ZegPSzW"
Fri May 31 14:41:24 +0000 2019,"90% of the Drugs coming into the United States come through Mexico &amp; our Southern Border. 80,000 people died last y… https://t.co/jvWfMDa79r"
Fri May 31 14:27:51 +0000 2019,"In order not to pay Tariffs, if they start rising, companies will leave Mexico, which has taken 30% of our Auto Ind… https://t.co/B3SsTA00LG"
Fri May 31 13:30:29 +0000 2019,"Mexico has taken advantage of the United States for decades. Because of the Dems, our Immigration Laws are BAD. Mex… https://t.co/ZtJJSwwKEJ"
Fri May 31 13:14:26 +0000 2019,"Hard to believe that with the Crisis on the Border, the Dems won’t do the quick and easy fix. Would solve the probl… https://t.co/c8GZcQB0kx"
Fri May 31 12:51:10 +0000 2019,Congratulations to the @AF_Academy Class of 2019! https://t.co/A4Rxd1BsVn
Fri May 31 12:38:16 +0000 2019,"Sean Davis, The Federalist: “Mueller proved his entire operation was a political hit job. Still ZERO evidence of Tr… https://t.co/1Ho8aZDsdR"
Fri May 31 01:52:12 +0000 2019,I will be watching @AlanDersh on @IngrahamAngle at 10:00 P.M. He speaks the truth!
Thu May 30 23:30:19 +0000 2019,"On June 10th, the United States will impose a 5% Tariff on all goods coming into our Country from Mexico, until suc… https://t.co/VwO4H783FQ"
Thu May 30 22:23:21 +0000 2019,"The Navy put out a disclaimer on the McCain story. Looks like the story was an exaggeration, or even Fake News - bu… https://t.co/PxDlUKYRTo"
Thu May 30 21:16:00 +0000 2019,"Yesterday, Border Patrol agents apprehended the largest group of illegal aliens ever: 1,036 people who illegally cr… https://t.co/AErk0dIzjN"
Thu May 30 16:30:01 +0000 2019,Just arrived in Colorado. Getting ready to deliver the commencement speech at the Air Force Academy graduation. Ver… https://t.co/SDqXbDfSj4
Thu May 30 16:28:40 +0000 2019,https://t.co/J80cxMYVDX
Thu May 30 16:27:19 +0000 2019,"Very sad to hear the news on the passing of my friend, Senator Thad Cochran. He was a real Senator with incredible… https://t.co/pq3F28cxGK"
Thu May 30 15:34:11 +0000 2019,Robert Mueller came to the Oval Office (along with other potential candidates) seeking to be named the Director of… https://t.co/bBX8e48fn7
Thu May 30 14:41:24 +0000 2019,“Comey and Brennan are turning on each other.”  @kilmeade
Thu May 30 13:41:43 +0000 2019,"Congressman John Ratcliffe, “The Trump Campaign clearly did not conspire or collude.” @FoxNews"
Thu May 30 11:57:47 +0000 2019,"Russia, Russia, Russia! That’s all you heard at the beginning of this Witch Hunt Hoax...And now Russia has disappea… https://t.co/fUbv2gPksj"
Thu May 30 11:21:45 +0000 2019,"The Greatest Presidential Harassment in history. After spending $40,000,000 over two dark years, with unlimited acc… https://t.co/HSAkfzzp1G"
Thu May 30 00:59:43 +0000 2019,I was not informed about anything having to do with the Navy Ship USS John S. McCain during my recent visit to Japa… https://t.co/wJckm2fObp
Thu May 30 00:46:39 +0000 2019,"Great show tonight @seanhannity, you really get it (9:00 P.M. @FoxNews), that’s why you’re Number One (by far)! Als… https://t.co/1q4eAdyoOT"
Thu May 30 00:32:06 +0000 2019,How do you impeach a Republican President for a crime that was committed by the Democrats? WITCH-HUNT!
Wed May 29 15:37:21 +0000 2019,"Nothing changes from the Mueller Report. There was insufficient evidence and therefore, in our Country, a person is… https://t.co/LIxEdCTBJd"
Wed May 29 11:40:30 +0000 2019,Republicans cannot allow themselves to again lose the Senate seat in the Great State of Alabama. This time it will… https://t.co/heX3ZP99h3
Wed May 29 00:33:37 +0000 2019,THANK YOU JAPAN!🇺🇸🇯🇵 https://t.co/ZvzEL8iQsi
Wed May 29 00:22:51 +0000 2019,Back from Japan after a very successful trip. Big progress on MANY fronts. A great country with a wonderful leader in Prime Minister Abe!
Tue May 28 21:58:55 +0000 2019,"I was actually sticking up for Sleepy Joe Biden while on foreign soil. Kim Jong Un called him a “low IQ idiot,” and… https://t.co/mv6yeYqys9"
Tue May 28 21:24:32 +0000 2019,Just spoke to Governor @AsaHutchinson of the Great State of Arkansas to inform him that FEMA and the Federal Govern… https://t.co/nKNR4Xp4Ck
Tue May 28 19:40:20 +0000 2019,.@GovMikeDeWine just updated me on the devastation from the many tornadoes that struck Ohio early this morning. My… https://t.co/mJTfaKXRwK
Tue May 28 19:38:00 +0000 2019,Storms overnight across Ohio and many other States were very dangerous and damaging. My team continues to update me… https://t.co/3liP95DNKi
Tue May 28 12:39:41 +0000 2019,GOD BLESS THE USA🇺🇸 https://t.co/Y8HRT6wnWZ
Tue May 28 08:11:10 +0000 2019,Spoke with @GovStitt of Oklahoma last night from Japan because of the devastating tornadoes. Told him that @FEMA an… https://t.co/9j8urG65m9
Tue May 28 00:36:35 +0000 2019,Can’t wait to see you all soon! https://t.co/KKAw4hqqx5
Mon May 27 22:57:37 +0000 2019,"I will be making two stops this morning in Japan to visit with our Great Military, then a quick stop in Alaska and… https://t.co/wlcyljEJe6"
Mon May 27 22:35:35 +0000 2019,"Anyone associated with the 1994 Crime Bill will not have a chance of being elected. In particular, African American… https://t.co/ysMwWeyOtA"
Mon May 27 21:16:45 +0000 2019,....Super Predator was the term associated with the 1994 Crime Bill that Sleepy Joe Biden was so heavily involved i… https://t.co/w6WQ5MTsoK
Mon May 27 15:24:52 +0000 2019,Hoping things will work out with Israel's coalition formation and Bibi and I can continue to make the alliance betw… https://t.co/HBjyHCDpK6
Mon May 27 14:33:32 +0000 2019,https://t.co/BmmWXDFMQP
Mon May 27 13:56:34 +0000 2019,Liz Cheney: Statements by agents investigating Trump 'could well be treason' https://t.co/ViG9DSrsXY
Mon May 27 12:57:10 +0000 2019,#MemorialDay🇺🇸 https://t.co/FmwhvPvvQU
Mon May 27 12:54:34 +0000 2019,https://t.co/lZRn4j8SpD
Mon May 27 09:13:59 +0000 2019,The Dems are getting NOTHING done in Congress! They only want a Do-Over on Mueller!
Mon May 27 09:10:27 +0000 2019,"Impeach for what, having created perhaps the greatest Economy in our Country’s history, rebuilding our Military, ta… https://t.co/lUJWC45OeY"
Mon May 27 08:57:33 +0000 2019,".@ianbremmer now admits that he MADE UP “a completely ludicrous quote,” attributing it to me. This is what’s going… https://t.co/EOx6VPgKia"
Mon May 27 03:27:31 +0000 2019,"Great evening last night, thank you! https://t.co/wPjj3yaaru"
Sun May 26 20:48:18 +0000 2019,Congratulations to the Great (and my friend) Roger Penske on winning his 18th (UNBELIEVABLE!) Indianapolis 500. I a… https://t.co/nREqH4yqbd
Sun May 26 12:53:07 +0000 2019,"The Great Patriots of Rolling Thunder WILL be coming back to Washington, D.C. next year, &amp; hopefully for many years… https://t.co/IKXwMB38vC"
